,song_id,lyrics,text
590,757,"DecodingResult(audio_features=tensor([[-0.2679, -0.1479,  0.7119,  ..., -0.3013,  0.8378,  1.0225],
        [ 0.0161,  0.2863,  0.8080,  ...,  0.1190,  0.5395,  0.7059],
        [ 0.4761,  1.0875,  0.4280,  ..., -0.1484,  0.4506,  0.6147],
        ...,
        [ 0.4620, -0.5298, -0.5427,  ...,  0.2170,  0.3964,  1.4630],
        [-0.3844,  0.1063, -0.4224,  ...,  0.1891,  0.3858,  0.9273],
        [-0.9334,  0.6540, -0.0444,  ...,  0.1192,  0.0121,  0.3410]]), language='en', language_probs=None, tokens=[50364, 7609, 50464], text='Music', avg_logprob=-1.5092952251434326, no_speech_prob=0.47298774123191833, temperature=0.0, compression_ratio=0.38461538461538464)",Music
591,758,"DecodingResult(audio_features=tensor([[-0.8381,  0.1337,  0.7426,  ..., -0.0300,  1.0797,  0.2087],
        [-0.2295,  0.7666,  0.6921,  ...,  0.4706,  0.7113,  0.2758],
        [-0.2080,  1.5743,  1.2726,  ...,  0.0905,  0.2561,  0.5240],
        ...,
        [-0.4298,  0.0129, -0.0374,  ...,  0.3927,  0.5324,  0.9342],
        [-0.0904, -0.1161, -0.1403,  ...,  0.2008,  0.5671,  0.9276],
        [-0.8831,  0.5178, -0.0672,  ...,  0.0950,  0.0949,  0.2673]]), language='en', language_probs=None, tokens=[50364, 7609, 50664], text='Music', avg_logprob=-1.805904746055603, no_speech_prob=0.4321344196796417, temperature=0.0, compression_ratio=0.38461538461538464)",Music
592,759,"DecodingResult(audio_features=tensor([[-0.4622,  0.4771,  0.3949,  ..., -0.4652,  0.9986,  0.9714],
        [ 0.3642,  0.7804,  0.9079,  ...,  0.0508,  0.6673,  0.6010],
        [ 0.3208,  0.9697,  0.3633,  ..., -0.2033,  0.3553,  0.4718],
        ...,
        [ 0.8586,  0.1482, -0.5229,  ..., -0.1612,  0.8148, -0.4833],
        [ 0.3305,  0.5834, -0.5493,  ..., -0.0395, -0.0522, -1.4663],
        [-1.1461,  1.1279, -0.0489,  ...,  0.3677, -0.8288, -0.7672]]), language='en', language_probs=None, tokens=[50364, 497, 609, 293, 1626, 11, 572, 5480, 1553, 6229, 300, 4211, 2159, 50614, 50614, 663, 733, 295, 5795, 3874, 11, 2212, 337, 965, 50864, 50864, 876, 11, 1954, 11, 1954, 51014, 51614], text='Rage and sound, no reaction without paying that gas bar That kind of dangerous gun, given for today Oh, oh, oh', avg_logprob=-0.9701435986687156, no_speech_prob=0.42923206090927124, temperature=0.0, compression_ratio=1.1458333333333333)","Rage and sound, no reaction without paying that gas bar That kind of dangerous gun, given for today Oh, oh, oh"
593,763,"DecodingResult(audio_features=tensor([[-0.4680,  0.0950,  0.2639,  ..., -0.3465,  0.8819,  0.5472],
        [-0.0422,  0.3908,  0.7811,  ..., -0.0073,  0.6742,  0.3405],
        [ 0.1987,  0.9136,  0.8503,  ..., -0.4122,  0.3834,  0.5275],
        ...,
        [ 0.5308, -0.0790,  0.1863,  ...,  0.4821,  0.4477,  0.1358],
        [-0.3925, -0.0115, -0.1285,  ...,  0.2751,  0.1042,  1.0891],
        [-0.9110,  0.7801,  0.2150,  ..., -0.0564, -0.0052,  0.1576]]), language='en', language_probs=None, tokens=[50364, 7609, 50464], text='Music', avg_logprob=-1.594721794128418, no_speech_prob=0.4199374318122864, temperature=0.0, compression_ratio=0.38461538461538464)",Music
594,764,"DecodingResult(audio_features=tensor([[-0.4320, -0.0765,  0.8008,  ...,  0.1134,  0.8748,  0.4959],
        [-0.2637,  0.3432,  1.0019,  ...,  0.3755,  0.6107,  0.5160],
        [ 0.2929,  0.9020,  0.7600,  ...,  0.1684,  0.3731,  0.8152],
        ...,
        [ 0.5695, -0.0243, -0.6162,  ..., -0.2874, -0.0147,  0.4328],
        [-0.1803,  0.4524, -1.0722,  ..., -0.4415, -0.2355,  0.3641],
        [-0.9579,  1.0463,  0.0484,  ...,  0.3308, -0.7357, -0.7433]]), language='en', language_probs=None, tokens=[50364, 7609, 51564, 51564], text='Music', avg_logprob=-1.1653465270996093, no_speech_prob=0.4454317092895508, temperature=0.0, compression_ratio=0.38461538461538464)",Music
595,767,"DecodingResult(audio_features=tensor([[-0.3045, -0.1547,  0.0321,  ..., -0.3747,  0.3671, -0.1272],
        [ 0.4862, -0.3962,  1.5117,  ...,  0.2716,  0.3111, -0.1898],
        [ 0.7692,  0.4118,  0.9907,  ...,  0.1862,  0.0803,  0.2560],
        ...,
        [-0.4452,  0.3928,  1.0921,  ...,  0.6950,  0.0684,  0.5102],
        [ 0.0178,  0.0583, -0.0113,  ...,  0.0390, -0.0137,  0.0380],
        [-1.1220,  0.9484, -0.0464,  ...,  0.3388, -0.2215,  0.5817]]), language='sn', language_probs=None, tokens=[50364, 502, 13, 20, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16, 12, 16], text='1.5-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1', avg_logprob=-0.11824920654296875, no_speech_prob=0.6405056118965149, temperature=0.0, compression_ratio=14.866666666666667)",1.5-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1
596,769,"DecodingResult(audio_features=tensor([[-1.0444,  0.0967,  0.0581,  ..., -0.5145,  1.0426,  0.3829],
        [-0.4828,  0.6242,  0.4168,  ..., -0.0716,  0.8110,  0.4646],
        [-0.1907,  0.7071,  0.9324,  ..., -0.2227,  0.3523,  0.3377],
        ...,
        [ 0.0487, -0.0303, -0.0241,  ..., -0.0136,  0.0096,  0.0721],
        [ 0.0524,  0.0163,  0.0665,  ...,  0.1366,  0.0571,  0.2254],
        [-0.5684,  0.9333,  0.4064,  ...,  0.1693, -0.2169, -0.1223]]), language='en', language_probs=None, tokens=[50364, 1911, 3186, 574, 412, 385, 11, 286, 574, 412, 291, 11, 321, 1293, 574, 869, 50670, 50670, 400, 370, 360, 291, 11, 411, 1755, 291, 4489, 281, 264, 2727, 50910, 50910, 426, 12, 45, 12, 45, 12, 45, 12, 45, 12, 45, 12, 45, 12, 45, 12, 45, 12, 45, 12, 45, 12, 45, 12, 45, 12, 45, 12, 45, 12, 45, 12, 45, 12, 45, 12, 45, 12, 45, 12, 45, 51114, 51264, 591, 3158, 42, 4850, 50, 591, 3017, 1598, 0, 51364, 51364, 363, 24213, 56, 389, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39, 3783, 39], text='Hey baby look at me, I look at you, we both look great And so do you, like food you dance to the ground N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N KELKETS KINGER! BOOKY HOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOH', avg_logprob=-0.37381761338975694, no_speech_prob=0.4509792923927307, temperature=0.0, compression_ratio=3.0833333333333335)","Hey baby look at me, I look at you, we both look great And so do you, like food you dance to the ground N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N KELKETS KINGER! BOOKY HOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOHOOH"
597,773,"DecodingResult(audio_features=tensor([[-0.7054,  0.0325,  0.5343,  ..., -0.3720,  0.9942,  0.5095],
        [-0.2940,  0.3142,  1.0598,  ...,  0.1678,  0.7646,  0.3094],
        [-0.3541,  0.3989,  0.8553,  ..., -0.5507,  0.2795,  0.3503],
        ...,
        [ 0.3788, -0.5369, -0.3130,  ...,  0.1543,  0.3466,  1.3046],
        [-0.1184, -0.0357, -0.3912,  ...,  0.1439,  0.3303,  1.0589],
        [-0.9416,  0.6663, -0.2374,  ..., -0.0470, -0.0350,  0.3341]]), language='en', language_probs=None, tokens=[50364, 286, 848, 572, 11, 286, 994, 380, 458, 300, 286, 390, 2085, 13, 50964], text=""I said no, I didn't know that I was wrong."", avg_logprob=-1.1305712461471558, no_speech_prob=0.3278345465660095, temperature=0.0, compression_ratio=0.8571428571428571)","I said no, I didn't know that I was wrong."
598,775,"DecodingResult(audio_features=tensor([[-0.6146, -0.0689,  0.4775,  ..., -0.2269,  1.1391,  0.4031],
        [-0.4166,  0.5667,  1.0108,  ...,  0.4553,  0.5379,  0.3547],
        [ 0.1614,  1.4362,  0.9628,  ..., -0.1155,  0.4122,  0.5949],
        ...,
        [ 0.7954, -0.2542, -0.4769,  ...,  0.8895,  0.5407, -0.1834],
        [-0.5956, -0.0192, -0.6041,  ..., -0.1259,  0.4711,  0.7147],
        [-0.8972,  0.7912, -0.0991,  ...,  0.0911, -0.2881,  0.2883]]), language='en', language_probs=None, tokens=[50364, 7609, 50464], text='Music', avg_logprob=-1.6049914360046387, no_speech_prob=0.4368208944797516, temperature=0.0, compression_ratio=0.38461538461538464)",Music
599,776,"DecodingResult(audio_features=tensor([[-0.5419,  0.0173,  0.7644,  ..., -0.1489,  0.8883,  0.2792],
        [ 0.0085,  0.2847,  1.1394,  ...,  0.3225,  0.4901,  0.0815],
        [ 0.5732,  1.0048,  0.5040,  ..., -0.1251,  0.4559, -0.4119],
        ...,
        [-0.3767, -0.2185, -0.6224,  ...,  0.1323,  0.6432,  0.4298],
        [-0.8467, -0.2238, -0.7662,  ...,  0.2729,  0.6500,  0.6815],
        [-0.9939,  0.7718, -0.1978,  ...,  0.1661, -0.1757,  0.0893]]), language='en', language_probs=None, tokens=[50364, 7609, 50464], text='Music', avg_logprob=-1.6095013618469238, no_speech_prob=0.4353271424770355, temperature=0.0, compression_ratio=0.38461538461538464)",Music
600,777,"DecodingResult(audio_features=tensor([[ 1.0163, -1.2218,  0.2276,  ..., -0.1954,  0.7510,  0.1589],
        [ 0.8747, -0.0608, -0.1752,  ...,  0.8393,  0.4290,  0.4864],
        [ 0.6393,  0.5867, -0.6639,  ...,  1.4271,  0.3191, -0.1372],
        ...,
        [ 0.1967,  0.2357, -0.6574,  ...,  1.5119, -0.8489,  1.2071],
        [ 0.2857, -0.4442, -0.2171,  ...,  0.5902,  0.4535, -0.7293],
        [-0.9648,  1.0755,  0.2255,  ...,  0.4221, -0.3801, -0.7348]]), language='en', language_probs=None, tokens=[50364, 876, 11, 264, 29499, 11, 264, 29499, 11, 264, 665, 1413, 50714, 50714, 814, 445, 500, 380, 1841, 50864, 50864, 876, 11, 572, 11, 1841, 51114, 51114, 876, 11, 572, 11, 257, 707, 886, 2370, 51364, 51364, 876, 11, 572, 11, 1841, 11, 1841, 51714, 51714], text=""Oh, the showers, the showers, the good times They just don't begin Oh, no, begin Oh, no, a little too fast Oh, no, begin, begin"", avg_logprob=-0.3602973222732544, no_speech_prob=0.649321436882019, temperature=0.0, compression_ratio=1.4941176470588236)","Oh, the showers, the showers, the good times They just don't begin Oh, no, begin Oh, no, a little too fast Oh, no, begin, begin"
601,779,"DecodingResult(audio_features=tensor([[-0.8641, -0.1173, -0.3010,  ..., -0.5880,  1.0740,  0.4372],
        [-0.0994,  0.3726,  0.8653,  ...,  0.0170,  0.5292,  0.5552],
        [ 0.2485,  0.6803,  0.8809,  ..., -0.6851,  0.4686,  0.6474],
        ...,
        [ 0.6599,  0.0091, -0.9877,  ...,  0.0274,  0.1101,  1.0479],
        [ 0.2597,  0.5771, -1.0170,  ...,  0.1177,  0.7536,  0.7607],
        [-0.9602,  0.8839, -0.1782,  ..., -0.0560,  0.0334,  0.1963]]), language='en', language_probs=None, tokens=[50364, 7609, 50664], text='Music', avg_logprob=-1.826432228088379, no_speech_prob=0.5521994233131409, temperature=0.0, compression_ratio=0.38461538461538464)",Music
602,780,"DecodingResult(audio_features=tensor([[-0.7132,  0.0475, -0.2166,  ..., -0.4068,  0.4074,  0.5437],
        [-0.0467,  0.9710,  0.6129,  ..., -0.0675,  0.1294,  0.7670],
        [ 1.1946, -0.0113,  0.0970,  ...,  0.0686,  0.3034,  0.8725],
        ...,
        [-0.0137, -0.4155, -0.0921,  ...,  0.4629,  0.7739,  0.7373],
        [-0.2010, -0.2913, -0.0176,  ...,  0.4541,  0.2408,  1.0750],
        [-0.9882,  0.8728, -0.0673,  ...,  0.1579, -0.2045,  0.4160]]), language='km', language_probs=None, tokens=[50364, 502, 13, 20386, 264, 16387, 295, 264, 16387, 50864, 50864, 502, 13, 20386, 264, 16387, 295, 264, 16387, 51364, 51364], text='1. Draw the outline of the outline 1. Draw the outline of the outline', avg_logprob=-1.1405826915394177, no_speech_prob=0.5587912797927856, temperature=0.0, compression_ratio=2.090909090909091)",1. Draw the outline of the outline 1. Draw the outline of the outline
603,781,"DecodingResult(audio_features=tensor([[-0.8450,  0.0572,  0.8287,  ..., -0.2808,  1.1539,  0.3210],
        [-0.4451,  0.5931,  1.1146,  ...,  0.2509,  0.8138,  0.2427],
        [-0.1000,  1.3979,  1.4307,  ...,  0.3450,  0.3351,  0.4327],
        ...,
        [-0.5264, -0.3274,  0.6929,  ...,  0.1439,  0.7070,  0.1590],
        [-0.5776, -0.2388, -0.3468,  ...,  0.3692,  0.4235,  0.7770],
        [-0.9415,  0.6523, -0.0081,  ...,  0.0410, -0.0906,  0.2523]]), language='en', language_probs=None, tokens=[50364, 7609, 50864], text='Music', avg_logprob=-1.5524402856826782, no_speech_prob=0.35475629568099976, temperature=0.0, compression_ratio=0.38461538461538464)",Music
604,782,"DecodingResult(audio_features=tensor([[-0.1807,  0.3748,  0.0804,  ..., -0.6421,  0.8627,  0.9805],
        [ 0.3774,  0.5740,  0.4086,  ..., -0.4360,  0.5305,  1.0771],
        [ 0.8671,  0.3363,  0.2596,  ..., -0.2481,  0.1354,  0.2615],
        ...,
        [ 0.2786,  0.0802, -0.2950,  ...,  0.3486,  0.5305, -0.2380],
        [-0.0043,  0.8109, -1.0700,  ...,  0.0580, -0.2442, -0.1244],
        [-0.7618,  0.8983,  0.0100,  ...,  0.4009, -0.2350, -0.1558]]), language='en', language_probs=None, tokens=[50364, 2561, 50414, 50464, 634, 787, 2709, 385, 300, 370, 584, 309, 311, 406, 428, 4274, 587, 50714, 50964, 3153, 11, 1338, 51114, 51114, 286, 478, 406, 257, 3059, 11, 286, 478, 257, 2013, 51264, 51314, 286, 478, 406, 257, 3059, 11, 286, 478, 257, 2013, 51464, 51514, 286, 478, 406, 257, 3059, 51664, 51764], text=""Thanks He only gives me that so say it's not your average man Wow, yeah I'm not a woman, I'm a girl I'm not a woman, I'm a girl I'm not a woman"", avg_logprob=-0.649296760559082, no_speech_prob=0.31925198435783386, temperature=0.0, compression_ratio=1.5714285714285714)","Thanks He only gives me that so say it's not your average man Wow, yeah I'm not a woman, I'm a girl I'm not a woman, I'm a girl I'm not a woman"
605,784,"DecodingResult(audio_features=tensor([[-1.4536e-01,  5.7665e-01, -6.0651e-01,  ..., -7.2490e-01,
          9.4302e-01,  6.9520e-03],
        [ 1.1100e+00,  4.6352e-01,  3.0010e-01,  ..., -3.7302e-01,
          4.7879e-01,  2.0200e-01],
        [ 8.8925e-01,  1.0191e+00,  2.2472e-01,  ..., -1.2211e+00,
         -8.1292e-01, -6.5759e-04],
        ...,
        [-8.0413e-01, -1.4607e-01, -1.0622e-01,  ..., -7.2089e-01,
         -1.0021e+00,  1.1523e+00],
        [-8.2727e-01, -1.1504e-01,  1.0896e-01,  ..., -8.0194e-01,
         -5.8691e-01,  1.0506e+00],
        [-9.7264e-01,  1.1535e+00, -3.3829e-02,  ...,  2.2916e-01,
         -6.8395e-01, -1.7591e-01]]), language='en', language_probs=None, tokens=[50364, 1144, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287, 6837, 360, 2478, 287], text='Do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya l', avg_logprob=-0.08259567260742187, no_speech_prob=0.5390402674674988, temperature=0.0, compression_ratio=24.703703703703702)",Do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya linda do ya l
606,787,"DecodingResult(audio_features=tensor([[-0.4634,  0.0699,  0.5454,  ..., -0.3397,  0.6249,  0.8697],
        [ 0.0679,  0.4145,  0.7294,  ..., -0.2471,  0.5594,  0.6598],
        [ 0.0062,  0.8882,  0.6523,  ..., -0.3687,  0.1881,  0.5251],
        ...,
        [ 0.2571,  0.2292,  0.0934,  ...,  0.7785,  0.3339,  0.6062],
        [-0.3496,  0.4835,  0.0838,  ...,  0.6100, -0.0427,  0.3386],
        [-0.5365,  0.7632,  0.1011,  ...,  0.1810, -0.2204, -0.3264]]), language='en', language_probs=None, tokens=[50364, 3008, 498, 291, 458, 577, 281, 978, 4877, 50606, 50656, 7646, 294, 264, 1002, 575, 3745, 1314, 50906, 50906, 1545, 30, 51026, 51026, 407, 3428, 652, 309, 558, 341, 565, 51234, 51234, 7344, 632, 604, 4240, 51434, 51434, 7646, 294, 264, 1002, 575, 3745, 1314, 51732, 51732], text='See if you know how to die standing Everybody in the world has catch away Why? So gotta make it right this time Never had any fear Everybody in the world has catch away', avg_logprob=-0.9615296344367825, no_speech_prob=0.4589177370071411, temperature=0.0, compression_ratio=1.5135135135135136)",See if you know how to die standing Everybody in the world has catch away Why? So gotta make it right this time Never had any fear Everybody in the world has catch away
